Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
73,73,2018-03-20,@,BOS,L,99,100,35,85,.412,10,27,.370,19,29,.655,8,44,19,6,6,13,20,,36,87,.414,13,36,.361,15,16,.938,11,52,22,6,5,17,24
74,74,2018-03-23,,MIA,W,105,99,36,84,.429,8,26,.308,25,33,.758,12,51,17,7,1,11,23,,34,87,.391,13,30,.433,18,20,.900,8,41,22,4,1,10,25
75,75,2018-03-25,,POR,L,105,108,37,84,.440,8,27,.296,23,28,.821,13,39,16,9,5,10,19,,42,90,.467,9,34,.265,15,19,.789,18,49,20,8,7,13,19
76,76,2018-03-29,@,SAS,L,99,103,37,85,.435,11,30,.367,14,21,.667,10,43,19,11,3,15,23,,34,81,.420,13,31,.419,22,30,.733,14,48,22,13,6,16,18
77,77,2018-03-30,,DEN,L,125,126,45,108,.417,20,44,.455,15,27,.556,18,50,25,13,2,8,22,,49,94,.521,10,30,.333,18,21,.857,12,58,27,4,5,15,24
78,78,2018-04-01,@,NOP,W,109,104,41,95,.432,9,31,.290,18,25,.720,14,51,24,13,4,18,22,,38,83,.458,11,32,.344,17,23,.739,7,44,28,13,3,21,20
79,79,2018-04-03,,GSW,L,107,111,35,93,.376,9,38,.237,28,37,.757,22,58,13,8,3,16,20,,41,83,.494,8,29,.276,21,24,.875,6,40,27,9,5,13,25
80,80,2018-04-07,@,HOU,W,108,102,36,91,.396,10,33,.303,26,33,.788,15,42,21,11,5,12,20,,36,76,.474,14,37,.378,16,23,.696,6,41,23,7,5,17,24
81,81,2018-04-09,@,MIA,W,115,93,35,81,.432,14,35,.400,31,38,.816,7,43,21,9,4,9,15,,40,87,.460,5,22,.227,8,14,.571,8,43,21,6,4,15,24
82,82,2018-04-11,,MEM,W,137,123,47,85,.553,20,43,.465,23,32,.719,8,45,32,8,3,14,23,,44,91,.484,13,31,.419,22,24,.917,10,42,22,9,2,13,22
