Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
72,72,2018-03-22,,UTA,L,112,119,42,85,.494,17,32,.531,11,14,.786,8,35,22,5,7,14,16,,46,87,.529,12,29,.414,15,16,.938,8,39,32,11,6,11,19
73,73,2018-03-24,,CHO,L,98,102,36,91,.396,12,41,.293,14,19,.737,5,52,22,10,6,12,22,,35,92,.380,12,25,.480,20,29,.690,13,62,21,10,4,13,14
74,74,2018-03-27,@,SAC,W,103,97,36,80,.450,14,40,.350,17,25,.680,4,43,25,7,9,10,17,,38,93,.409,6,23,.261,15,19,.789,10,45,25,6,6,10,22
75,75,2018-03-28,@,LAL,L,93,103,33,84,.393,13,44,.295,14,19,.737,6,40,17,10,1,10,22,,36,77,.468,9,33,.273,22,32,.688,7,49,25,6,5,15,16
76,76,2018-03-30,,MIN,L,92,93,38,86,.442,11,28,.393,5,7,.714,6,46,22,5,5,14,17,,35,83,.422,8,25,.320,15,17,.882,6,44,14,10,6,9,13
77,77,2018-04-01,@,CLE,L,87,98,32,79,.405,13,37,.351,10,11,.909,4,38,15,5,3,15,20,,35,85,.412,11,26,.423,17,23,.739,10,50,21,7,1,11,12
78,78,2018-04-03,,POR,W,115,109,42,92,.457,17,44,.386,14,20,.700,8,43,27,8,5,7,16,,39,87,.448,10,40,.250,21,24,.875,5,46,28,6,2,13,20
79,79,2018-04-04,@,ORL,L,100,105,39,89,.438,10,30,.333,12,17,.706,11,43,24,3,1,11,23,,39,86,.453,8,29,.276,19,27,.704,12,47,27,4,10,13,15
80,80,2018-04-06,@,DET,L,106,113,40,92,.435,13,39,.333,13,18,.722,10,46,26,7,5,12,20,,46,92,.500,12,30,.400,9,17,.529,6,49,24,6,4,11,19
81,81,2018-04-08,@,PHI,L,97,109,40,94,.426,11,40,.275,6,13,.462,10,43,24,6,6,11,9,,46,91,.505,8,27,.296,9,14,.643,9,52,32,9,4,10,19
82,82,2018-04-10,,PHO,L,97,124,37,97,.381,8,33,.242,15,22,.682,18,40,20,8,1,8,19,,48,76,.632,13,26,.500,15,21,.714,5,46,35,5,6,14,16
