Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
70,70,2018-03-18,@,NOP,L,89,108,35,87,.402,9,26,.346,10,20,.500,9,44,17,8,3,12,21,,41,82,.500,6,18,.333,20,25,.800,5,44,33,9,5,10,13
71,71,2018-03-20,,OKC,W,100,99,36,87,.414,13,36,.361,15,16,.938,11,52,22,6,5,17,24,,35,85,.412,10,27,.370,19,29,.655,8,44,19,6,6,13,20
72,72,2018-03-23,@,POR,W,105,100,35,77,.455,11,18,.611,24,26,.923,9,45,22,5,4,13,18,,40,91,.440,8,33,.242,12,15,.800,11,43,16,8,5,8,20
73,73,2018-03-25,@,SAC,W,104,93,40,72,.556,12,22,.545,12,17,.706,3,35,23,9,2,15,11,,38,82,.463,7,26,.269,10,10,1.000,7,34,18,7,1,14,16
74,74,2018-03-26,@,PHO,W,102,94,37,87,.425,14,29,.483,14,14,1.000,10,44,24,10,3,12,19,,36,81,.444,12,35,.343,10,19,.526,11,47,18,8,5,15,18
75,75,2018-03-28,@,UTA,W,97,94,35,79,.443,12,21,.571,15,20,.750,11,42,20,11,2,16,18,,34,82,.415,9,33,.273,17,21,.810,12,45,25,7,6,16,18
76,76,2018-03-31,,TOR,W,110,99,40,88,.455,7,17,.412,23,27,.852,8,41,19,6,3,5,23,,37,80,.463,8,35,.229,17,22,.773,9,46,23,1,5,15,26
77,77,2018-04-03,@,MIL,L,102,106,38,81,.469,7,23,.304,19,24,.792,10,37,19,10,6,17,17,,43,79,.544,5,20,.250,15,21,.714,9,41,27,6,5,15,23
78,78,2018-04-04,@,TOR,L,78,96,25,75,.333,3,22,.136,25,28,.893,8,43,10,7,3,16,16,,40,92,.435,10,33,.303,6,8,.750,12,48,23,10,6,10,25
79,79,2018-04-06,,CHI,W,111,104,45,81,.556,14,34,.412,7,17,.412,6,46,35,9,7,18,15,,40,86,.465,14,30,.467,10,17,.588,9,43,25,15,0,17,22
80,80,2018-04-08,,ATL,L,106,112,42,82,.512,9,23,.391,13,20,.650,10,41,33,9,6,12,18,,43,86,.500,15,35,.429,11,14,.786,5,37,23,7,4,13,19
81,81,2018-04-10,@,WAS,L,101,113,33,87,.379,13,33,.394,22,27,.815,13,44,22,14,1,16,18,,41,83,.494,15,30,.500,16,20,.800,10,51,32,8,3,20,24
82,82,2018-04-11,,BRK,W,110,97,46,102,.451,6,24,.250,12,15,.800,20,62,22,6,6,13,14,,37,91,.407,11,40,.275,12,16,.750,10,44,27,10,6,15,12
