Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
70,70,2018-03-18,,OKC,L,125,132,46,81,.568,15,30,.500,18,23,.783,8,31,31,5,1,19,25,,49,88,.557,10,21,.476,24,34,.706,14,39,27,11,2,17,24
71,71,2018-03-20,@,ORL,W,93,86,35,77,.455,14,36,.389,9,17,.529,6,45,19,7,8,17,10,,37,90,.411,9,25,.360,3,5,.600,10,45,22,13,7,12,16
72,72,2018-03-21,@,CLE,L,129,132,47,88,.534,15,34,.441,20,23,.870,10,33,32,4,5,6,23,,47,78,.603,15,24,.625,23,28,.821,4,33,28,3,4,9,18
73,73,2018-03-23,,BRK,W,116,112,41,86,.477,14,28,.500,20,29,.690,5,43,26,5,7,10,24,,41,84,.488,11,27,.407,19,31,.613,5,40,21,5,9,9,23
74,74,2018-03-25,,LAC,L,106,117,41,92,.446,16,36,.444,8,14,.571,13,48,24,3,6,14,23,,44,95,.463,8,18,.444,21,27,.778,12,44,17,7,5,8,16
75,75,2018-03-27,,DEN,W,114,110,47,92,.511,13,34,.382,7,9,.778,9,37,33,6,16,9,18,,42,89,.472,13,30,.433,13,14,.929,10,40,26,6,6,11,16
76,76,2018-03-31,@,BOS,L,99,110,37,80,.463,8,35,.229,17,22,.773,9,46,23,1,5,15,26,,40,88,.455,7,17,.412,23,27,.852,8,41,19,6,3,5,23
77,77,2018-04-03,@,CLE,L,106,112,42,94,.447,11,34,.324,11,14,.786,9,46,28,7,1,11,23,,38,77,.494,13,30,.433,23,26,.885,2,42,18,8,6,12,17
78,78,2018-04-04,,BOS,W,96,78,40,92,.435,10,33,.303,6,8,.750,12,48,23,10,6,10,25,,25,75,.333,3,22,.136,25,28,.893,8,43,10,7,3,16,16
79,79,2018-04-06,,IND,W,92,73,36,84,.429,9,30,.300,11,16,.688,9,52,27,9,8,19,17,,26,87,.299,7,21,.333,14,20,.700,12,44,16,8,8,12,21
80,80,2018-04-08,,ORL,W,112,101,39,78,.500,17,40,.425,17,24,.708,6,47,28,8,5,17,21,,42,89,.472,7,23,.304,10,17,.588,6,42,25,12,4,10,17
81,81,2018-04-09,@,DET,W,108,98,46,87,.529,12,39,.308,4,4,1.000,8,48,27,3,5,9,17,,35,78,.449,9,30,.300,19,25,.760,4,33,22,7,2,3,11
82,82,2018-04-11,@,MIA,L,109,116,42,92,.457,9,30,.300,16,21,.762,9,47,24,5,10,13,24,,46,106,.434,11,26,.423,13,20,.650,19,56,26,8,7,9,18
