Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
70,70,2018-03-17,@,MEM,L,94,101,32,87,.368,9,33,.273,21,29,.724,18,49,17,10,5,7,25,,33,81,.407,13,32,.406,22,28,.786,14,47,21,5,9,11,20
71,71,2018-03-19,@,MIA,L,141,149,46,100,.460,18,38,.474,31,37,.838,11,46,23,10,5,13,25,,56,102,.549,20,36,.556,17,27,.630,7,46,36,5,11,11,26
72,72,2018-03-21,@,CHI,W,135,102,51,83,.614,20,35,.571,13,16,.813,8,45,34,9,6,17,13,,39,89,.438,13,38,.342,11,14,.786,9,34,29,12,4,15,22
73,73,2018-03-23,@,WAS,W,108,100,37,85,.435,17,34,.500,17,18,.944,7,38,25,5,10,10,16,,38,80,.475,14,28,.500,10,14,.714,8,46,28,3,2,17,21
74,74,2018-03-26,@,PHI,L,104,123,36,84,.429,11,32,.344,21,34,.618,9,37,27,10,7,15,21,,46,91,.505,13,29,.448,18,25,.720,14,53,35,6,6,17,28
75,75,2018-03-27,@,TOR,L,110,114,42,89,.472,13,30,.433,13,14,.929,10,40,26,6,6,11,16,,47,92,.511,13,34,.382,7,9,.778,9,37,33,6,16,9,18
76,76,2018-03-30,@,OKC,W,126,125,49,94,.521,10,30,.333,18,21,.857,12,58,27,4,5,15,24,,45,108,.417,20,44,.455,15,27,.556,18,50,25,13,2,8,22
77,77,2018-04-01,,MIL,W,128,125,40,90,.444,11,36,.306,37,46,.804,17,57,27,2,8,17,23,,45,100,.450,12,33,.364,23,27,.852,11,45,27,9,3,9,37
78,78,2018-04-03,,IND,W,107,104,41,89,.461,10,32,.313,15,20,.750,13,49,31,10,8,16,19,,41,84,.488,9,19,.474,13,16,.813,6,35,23,11,4,13,24
79,79,2018-04-05,,MIN,W,100,96,35,89,.393,11,36,.306,19,22,.864,13,47,21,3,7,10,17,,39,91,.429,6,24,.250,12,16,.750,12,47,22,4,1,8,19
80,80,2018-04-07,@,LAC,W,134,115,53,85,.624,12,29,.414,16,23,.696,7,33,36,4,6,7,26,,43,87,.494,6,17,.353,23,34,.676,15,38,25,6,0,10,19
81,81,2018-04-09,,POR,W,88,82,31,83,.373,6,26,.231,20,26,.769,10,52,22,7,5,12,18,,31,94,.330,7,33,.212,13,18,.722,18,57,10,8,2,17,28
82,82,2018-04-11,@,MIN,L,106,112,41,90,.456,13,32,.406,11,18,.611,10,47,19,4,4,12,22,,42,89,.472,9,23,.391,19,25,.760,8,40,24,10,2,8,19
