Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
71,71,2018-03-18,,HOU,L,120,129,45,86,.523,10,20,.500,20,26,.769,14,41,24,7,1,12,26,,43,78,.551,16,35,.457,27,36,.750,8,33,28,7,8,11,26
72,72,2018-03-20,,LAC,W,123,109,45,86,.523,10,25,.400,23,24,.958,6,40,23,5,6,11,21,,40,93,.430,8,24,.333,21,26,.808,11,41,21,4,5,10,22
73,73,2018-03-23,@,NYK,W,108,104,35,75,.467,10,26,.385,28,32,.875,6,45,23,6,6,14,15,,40,92,.435,12,28,.429,12,17,.706,10,42,25,9,0,10,27
74,74,2018-03-24,@,PHI,L,108,120,37,96,.385,6,23,.261,28,38,.737,13,53,19,7,3,14,27,,42,88,.477,13,37,.351,23,36,.639,7,51,33,9,10,15,29
75,75,2018-03-26,,MEM,L,93,101,33,79,.418,8,24,.333,19,24,.792,7,37,21,7,6,14,15,,40,84,.476,15,31,.484,6,9,.667,7,35,25,8,4,13,23
76,76,2018-03-28,,ATL,W,126,114,48,90,.533,13,30,.433,17,21,.810,7,37,33,9,1,13,20,,41,77,.532,13,27,.481,19,23,.826,4,37,26,10,2,20,22
77,77,2018-03-30,@,DAL,W,93,92,35,83,.422,8,25,.320,15,17,.882,6,44,14,10,6,9,13,,38,86,.442,11,28,.393,5,7,.714,6,46,22,5,5,14,17
78,78,2018-04-01,,UTA,L,97,121,38,90,.422,8,24,.333,13,14,.929,7,32,19,10,1,12,17,,46,76,.605,11,28,.393,18,25,.720,6,45,29,8,7,16,19
79,79,2018-04-05,@,DEN,L,96,100,39,91,.429,6,24,.250,12,16,.750,12,47,22,4,1,8,19,,35,89,.393,11,36,.306,19,22,.864,13,47,21,3,7,10,17
80,80,2018-04-06,@,LAL,W,113,96,43,100,.430,8,26,.308,19,26,.731,18,48,25,14,8,5,24,,31,79,.392,8,24,.333,26,32,.813,13,53,16,3,2,20,21
81,81,2018-04-09,,MEM,W,113,94,42,87,.483,7,22,.318,22,26,.846,18,52,27,10,7,17,18,,35,85,.412,5,18,.278,19,21,.905,10,35,20,11,5,17,20
82,82,2018-04-11,,DEN,W,112,106,42,89,.472,9,23,.391,19,25,.760,8,40,24,10,2,8,19,,41,90,.456,13,32,.406,11,18,.611,10,47,19,4,4,12,22
